Date,Seasons,Holiday,FunctioningDay
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-09,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-10,Spring,No Holiday,Yes
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-11,Spring,No Holiday,No
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-12,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-13,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-14,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-15,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-16,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-17,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-18,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-19,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-20,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-21,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-22,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-23,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-24,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-25,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-26,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-27,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-28,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-29,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-04-30,Spring,No Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-01,Spring,Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-02,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-03,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-04,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-05,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-06,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
2018-05-07,Spring,No Holiday,Yes
